593.009931,-7.565928999999983,"Chicken1"
593.059703,-7.516928000000007,"Chicken1"
593.044699,-7.479258000000016,"Chicken1"
593.101412,-7.449082999999973,"Chicken1"
593.099246,-7.41579999999999,"Chicken1"
591.809382,-5.07511599999998,"Chicken2"
591.913157,-5.062090000000012,"Chicken2"
591.882964,-5.053445000000011,"Chicken2"
591.39,-4.1915050000000065,"Chicken3"
591.134005,-4.176132999999993,"Chicken3"
591.428489,-4.161151000000018,"Chicken3"
591.396947,-4.1525609999999915,"Chicken3"
591.06139,-3.8058869999999843,"Chicken4"
590.937078,-3.7860279999999875,"Chicken4"
590.96124,-3.765790999999979,"Chicken4"
590.884988,-3.758784999999989,"Chicken4"
590.909045,-3.7385489999999777,"Chicken4"
590.94378,-3.5093160000000125,"Chicken5"
590.971618,-3.503466000000003,"Chicken5"
590.878779,-3.4922209999999723,"Chicken5"
590.878779,-3.4922209999999723,"Chicken5"
590.934404,-3.4805200000000127,"Chicken5"
605.865078,-9.477477000000022,"Chicken11"
605.720701,-9.461676000000011,"Chicken11"
605.730054,-9.408446000000026,"Chicken11"
610.765139,-9.427704000000006,"Chicken11"
