Time (s),Voltage (V)
3.96,0.002731446339844281
3.961,-0.03053298371563416
3.962,-0.004660649228039817
3.963,-0.02314088814775006
3.964,-0.03053298371563416
3.965,0.00642749412378633
3.966,-0.004660649228039817
3.967,-0.008356697011981867
3.968,-0.008356697011981867
3.969,-0.008356697011981867
3.97,-0.008356697011981867
3.971,-0.008356697011981867
3.972,-0.019444840363808013
3.973,-0.004660649228039817
3.974,-0.019444840363808013
3.975,0.010123541907728378
3.976,-0.0009646014440977679
3.977,-0.008356697011981867
3.978,-0.02314088814775006
3.979,0.00642749412378633
3.98,-0.0009646014440977679
3.981,0.017515637475612477
3.982,-0.008356697011981867
3.983,-0.004660649228039817
3.984,-0.019444840363808013
3.985,-0.019444840363808013
3.986,-0.03792507928351826
3.987,0.002731446339844281
3.988,0.013819589691670428
3.989,-0.019444840363808013
3.99,-0.004660649228039817
3.991,-0.008356697011981867
3.992,-0.015748792579865965
3.993,-0.015748792579865965
3.994,-0.008356697011981867
3.995,-0.008356697011981867
3.996,-0.02683693593169211
3.997,-0.004660649228039817
3.998,-0.012052744795923914
3.999,-0.008356697011981867
4.0,-0.012052744795923914
4.001,-0.015748792579865965
4.002,-0.008356697011981867
4.003,0.002731446339844281
4.004,-0.0009646014440977679
4.005,-0.0009646014440977679
4.006,-0.004660649228039817
4.007,-0.019444840363808013
4.008,-0.004660649228039817
4.009,-0.004660649228039817
4.01,0.010123541907728378
4.011,0.021211685259554525
4.012,-0.004660649228039817
4.013,-0.015748792579865965
4.014,-0.019444840363808013
4.015,0.028603780827438623
4.016,-0.004660649228039817
4.017,0.00642749412378633
4.018,-0.0009646014440977679
4.019,-0.012052744795923914
4.02,0.002731446339844281
4.021,0.002731446339844281
4.022,-0.004660649228039817
4.023,-0.02314088814775006
4.024,0.00642749412378633
4.025,-0.012052744795923914
4.026,-0.019444840363808013
4.027,0.017515637475612477
4.028,-0.012052744795923914
4.029,-0.02683693593169211
4.03,0.024907733043496576
4.031,-0.019444840363808013
4.032,0.002731446339844281
4.033,-0.012052744795923914
4.034,-0.019444840363808013
4.035,0.010123541907728378
4.036,-0.0009646014440977679
4.037,-0.008356697011981867
4.038,-0.0009646014440977679
4.039,-0.012052744795923914
4.04,-0.0009646014440977679
4.041,-0.0009646014440977679
4.042,-0.004660649228039817
4.043,0.002731446339844281
4.044,0.002731446339844281
4.045,-0.008356697011981867
4.046,0.002731446339844281
4.047,0.010123541907728378
4.048,0.00642749412378633
4.049,0.013819589691670428
4.05,0.002731446339844281
4.051,-0.0009646014440977679
4.052,-0.008356697011981867
4.053,-0.008356697011981867
4.054,-0.019444840363808013
4.055,-0.03422903149957621
4.056,-0.004660649228039817
