Time (s),Voltage (V)
0.15,0.017515637475612477
0.151,0.002731446339844281
0.152,0.013819589691670428
0.153,-0.015748792579865965
0.154,-0.0009646014440977679
0.155,0.010123541907728378
0.156,-0.0009646014440977679
0.157,0.013819589691670428
0.158,-0.015748792579865965
0.159,-0.012052744795923914
0.16,0.017515637475612477
0.161,-0.004660649228039817
0.162,-0.012052744795923914
0.163,0.00642749412378633
0.164,-0.004660649228039817
0.165,-0.004660649228039817
0.166,-0.008356697011981867
0.167,-0.012052744795923914
0.168,-0.008356697011981867
0.169,-0.012052744795923914
0.17,0.00642749412378633
0.171,-0.019444840363808013
0.172,0.002731446339844281
0.173,0.00642749412378633
0.174,-0.008356697011981867
0.175,-0.004660649228039817
0.176,-0.008356697011981867
0.177,-0.02314088814775006
0.178,-0.019444840363808013
0.179,-0.015748792579865965
0.18,-0.012052744795923914
0.181,-0.015748792579865965
0.182,0.00642749412378633
0.183,-0.008356697011981867
0.184,0.010123541907728378
0.185,-0.015748792579865965
0.186,-0.008356697011981867
0.187,-0.008356697011981867
0.188,-0.0009646014440977679
0.189,-0.008356697011981867
0.19,0.013819589691670428
0.191,-0.008356697011981867
0.192,-0.0009646014440977679
0.193,0.013819589691670428
0.194,-0.015748792579865965
0.195,-0.02314088814775006
0.196,0.021211685259554525
0.197,-0.012052744795923914
0.198,0.013819589691670428
0.199,-0.008356697011981867
0.2,-0.0009646014440977679
0.201,-0.0009646014440977679
0.202,-0.008356697011981867
0.203,-0.02314088814775006
0.204,-0.019444840363808013
0.205,-0.008356697011981867
0.206,-0.012052744795923914
0.207,-0.015748792579865965
0.208,-0.008356697011981867
0.209,-0.02683693593169211
0.21,0.00642749412378633
0.211,0.021211685259554525
0.212,-0.008356697011981867
0.213,-0.02683693593169211
0.214,-0.012052744795923914
0.215,-0.04162112706746031
0.216,-0.019444840363808013
0.217,-0.0009646014440977679
0.218,-0.0009646014440977679
0.219,0.010123541907728378
0.22,-0.03053298371563416
0.221,0.00642749412378633
0.222,-0.02683693593169211
0.223,-0.015748792579865965
0.224,0.013819589691670428
0.225,-0.0009646014440977679
0.226,-0.004660649228039817
0.227,-0.02683693593169211
0.228,-0.004660649228039817
0.229,0.00642749412378633
0.23,-0.012052744795923914
0.231,-0.015748792579865965
0.232,-0.008356697011981867
0.233,-0.0009646014440977679
0.234,-0.015748792579865965
0.235,-0.0009646014440977679
0.236,-0.015748792579865965
0.237,0.010123541907728378
0.238,-0.0009646014440977679
0.239,-0.02683693593169211
0.24,-0.0009646014440977679
0.241,-0.0009646014440977679
0.242,-0.008356697011981867
0.243,0.002731446339844281
0.244,-0.008356697011981867
0.245,0.00642749412378633
0.246,-0.012052744795923914
0.247,-0.0009646014440977679
0.248,0.010123541907728378
0.249,-0.015748792579865965
0.25,-0.015748792579865965
0.251,-0.008356697011981867
0.252,0.03229982861138067
0.253,0.010123541907728378
0.254,-0.004660649228039817
0.255,-0.02314088814775006
0.256,-0.02314088814775006
0.257,-0.004660649228039817
0.258,-0.008356697011981867
0.259,0.002731446339844281
0.26,-0.012052744795923914
0.261,-0.008356697011981867
0.262,-0.004660649228039817
0.263,-0.004660649228039817
0.264,0.010123541907728378
0.265,-0.008356697011981867
0.266,-0.015748792579865965
0.267,-0.012052744795923914
0.268,-0.02314088814775006
0.269,0.017515637475612477
0.27,-0.02683693593169211
0.271,-0.008356697011981867
0.272,-0.004660649228039817
0.273,-0.0009646014440977679
0.274,-0.008356697011981867
0.275,-0.019444840363808013
0.276,0.002731446339844281
0.277,0.00642749412378633
0.278,-0.004660649228039817
0.279,-0.008356697011981867
0.28,0.002731446339844281
0.281,-0.008356697011981867
0.282,0.00642749412378633
0.283,0.021211685259554525
0.284,-0.012052744795923914
0.285,-0.008356697011981867
0.286,-0.012052744795923914
0.287,-0.02314088814775006
0.288,-0.008356697011981867
0.289,0.002731446339844281
0.29,0.002731446339844281
0.291,-0.02314088814775006
0.292,-0.004660649228039817
0.293,-0.0009646014440977679
0.294,0.010123541907728378
0.295,0.017515637475612477
0.296,-0.008356697011981867
0.297,-0.008356697011981867
0.298,-0.0009646014440977679
0.299,-0.0009646014440977679
0.3,-0.004660649228039817
0.301,-0.008356697011981867
0.302,0.002731446339844281
0.303,-0.019444840363808013
0.304,-0.008356697011981867
0.305,-0.008356697011981867
0.306,-0.012052744795923914
0.307,-0.012052744795923914
0.308,0.002731446339844281
0.309,-0.0009646014440977679
0.31,-0.0009646014440977679
0.311,-0.015748792579865965
0.312,-0.0009646014440977679
0.313,0.013819589691670428
0.314,-0.008356697011981867
0.315,-0.0009646014440977679
0.316,0.002731446339844281
0.317,-0.02683693593169211
0.318,0.002731446339844281
0.319,0.017515637475612477
0.32,0.010123541907728378
0.321,-0.008356697011981867
0.322,-0.012052744795923914
0.323,0.013819589691670428
0.324,-0.012052744795923914
0.325,-0.004660649228039817
0.326,0.002731446339844281
0.327,-0.015748792579865965
0.328,-0.015748792579865965
0.329,0.010123541907728378
0.33,-0.004660649228039817
0.331,0.00642749412378633
0.332,-0.012052744795923914
0.333,-0.019444840363808013
0.334,-0.004660649228039817
0.335,-0.004660649228039817
0.336,-0.008356697011981867
0.337,0.013819589691670428
0.338,-0.008356697011981867
0.339,-0.012052744795923914
0.34,-0.0009646014440977679
0.341,-0.012052744795923914
0.342,0.002731446339844281
0.343,0.00642749412378633
0.344,-0.02683693593169211
0.345,-0.02314088814775006
0.346,0.010123541907728378
0.347,-0.015748792579865965
0.348,-0.004660649228039817
0.349,0.00642749412378633
0.35,-0.02314088814775006
0.351,0.021211685259554525
0.352,-0.004660649228039817
0.353,-0.015748792579865965
0.354,-0.015748792579865965
0.355,-0.0009646014440977679
0.356,-0.02683693593169211
0.357,-0.02683693593169211
0.358,-0.019444840363808013
0.359,-0.004660649228039817
0.36,-0.0009646014440977679
0.361,0.010123541907728378
0.362,-0.012052744795923914
0.363,-0.02314088814775006
0.364,-0.008356697011981867
0.365,-0.015748792579865965
0.366,0.013819589691670428
0.367,-0.008356697011981867
0.368,-0.008356697011981867
0.369,0.002731446339844281
0.37,-0.015748792579865965
0.371,0.010123541907728378
0.372,0.002731446339844281
0.373,-0.012052744795923914
0.374,-0.02314088814775006
0.375,0.024907733043496576
0.376,0.002731446339844281
0.377,-0.012052744795923914
0.378,-0.012052744795923914
0.379,-0.03422903149957621
0.38,-0.0009646014440977679
0.381,0.002731446339844281
0.382,-0.008356697011981867
0.383,-0.015748792579865965
0.384,0.00642749412378633
0.385,-0.008356697011981867
0.386,-0.015748792579865965
0.387,-0.012052744795923914
0.388,-0.03053298371563416
0.389,-0.008356697011981867
0.39,-0.015748792579865965
0.391,-0.0009646014440977679
0.392,0.002731446339844281
0.393,-0.004660649228039817
0.394,0.010123541907728378
0.395,0.00642749412378633
0.396,-0.02314088814775006
0.397,-0.008356697011981867
0.398,0.010123541907728378
0.399,-0.0009646014440977679
0.4,-0.0009646014440977679
0.401,-0.03053298371563416
0.402,0.002731446339844281
0.403,-0.02683693593169211
0.404,-0.008356697011981867
0.405,0.00642749412378633
0.406,0.002731446339844281
0.407,-0.0009646014440977679
0.408,-0.0009646014440977679
0.409,-0.02314088814775006
0.41,-0.012052744795923914
0.411,0.010123541907728378
0.412,-0.012052744795923914
0.413,-0.004660649228039817
0.414,0.010123541907728378
0.415,-0.004660649228039817
0.416,-0.008356697011981867
0.417,-0.008356697011981867
0.418,-0.015748792579865965
0.419,-0.02683693593169211
0.42,-0.012052744795923914
0.421,-0.008356697011981867
0.422,0.002731446339844281
0.423,0.013819589691670428
0.424,-0.015748792579865965
0.425,-0.012052744795923914
0.426,-0.008356697011981867
0.427,-0.012052744795923914
0.428,-0.012052744795923914
0.429,-0.008356697011981867
0.43,0.002731446339844281
0.431,-0.015748792579865965
0.432,0.00642749412378633
0.433,-0.0009646014440977679
0.434,-0.02314088814775006
0.435,-0.02683693593169211
0.436,-0.004660649228039817
0.437,-0.03053298371563416
0.438,0.013819589691670428
0.439,-0.008356697011981867
0.44,-0.019444840363808013
0.441,-0.008356697011981867
0.442,-0.02314088814775006
0.443,0.013819589691670428
0.444,-0.008356697011981867
0.445,-0.008356697011981867
0.446,0.00642749412378633
0.447,-0.008356697011981867
0.448,-0.004660649228039817
0.449,-0.012052744795923914
0.45,0.00642749412378633
0.451,-0.02314088814775006
0.452,-0.008356697011981867
0.453,-0.0009646014440977679
0.454,0.017515637475612477
0.455,-0.0009646014440977679
0.456,-0.012052744795923914
0.457,-0.0009646014440977679
0.458,-0.008356697011981867
0.459,-0.004660649228039817
0.46,0.002731446339844281
0.461,-0.015748792579865965
0.462,-0.004660649228039817
0.463,-0.008356697011981867
0.464,-0.008356697011981867
0.465,-0.02314088814775006
0.466,-0.019444840363808013
0.467,-0.004660649228039817
0.468,-0.012052744795923914
0.469,-0.0009646014440977679
0.47,-0.019444840363808013
0.471,-0.012052744795923914
0.472,0.002731446339844281
0.473,-0.008356697011981867
0.474,-0.008356697011981867
0.475,0.00642749412378633
0.476,0.010123541907728378
0.477,-0.008356697011981867
0.478,-0.008356697011981867
0.479,-0.004660649228039817
0.48,0.00642749412378633
0.481,-0.012052744795923914
0.482,-0.008356697011981867
0.483,0.013819589691670428
0.484,-0.03422903149957621
0.485,0.002731446339844281
0.486,0.002731446339844281
0.487,-0.004660649228039817
0.488,-0.008356697011981867
0.489,-0.008356697011981867
0.49,-0.015748792579865965
0.491,-0.004660649228039817
0.492,-0.012052744795923914
0.493,-0.012052744795923914
0.494,-0.02683693593169211
0.495,-0.004660649228039817
0.496,0.028603780827438623
0.497,0.013819589691670428
0.498,-0.0009646014440977679
0.499,-0.004660649228039817
0.5,-0.004660649228039817
0.501,-0.015748792579865965
0.502,-0.0009646014440977679
0.503,-0.019444840363808013
0.504,-0.004660649228039817
0.505,0.010123541907728378
0.506,-0.012052744795923914
0.507,-0.008356697011981867
0.508,-0.012052744795923914
0.509,-0.008356697011981867
0.51,-0.004660649228039817
0.511,0.021211685259554525
0.512,0.00642749412378633
0.513,-0.012052744795923914
0.514,0.00642749412378633
0.515,-0.008356697011981867
0.516,-0.008356697011981867
0.517,-0.03422903149957621
0.518,-0.012052744795923914
0.519,-0.0009646014440977679
0.52,-0.008356697011981867
0.521,-0.004660649228039817
0.522,0.002731446339844281
0.523,-0.008356697011981867
0.524,0.002731446339844281
0.525,-0.015748792579865965
0.526,-0.02314088814775006
0.527,-0.0009646014440977679
0.528,-0.004660649228039817
0.529,0.013819589691670428
0.53,0.013819589691670428
0.531,-0.02683693593169211
0.532,-0.02683693593169211
0.533,-0.004660649228039817
0.534,-0.004660649228039817
0.535,-0.0009646014440977679
0.536,-0.03053298371563416
0.537,-0.008356697011981867
0.538,0.00642749412378633
0.539,-0.0009646014440977679
0.54,0.002731446339844281
0.541,-0.004660649228039817
0.542,-0.0009646014440977679
0.543,-0.02314088814775006
0.544,-0.004660649228039817
0.545,-0.019444840363808013
0.546,0.00642749412378633
0.547,-0.004660649228039817
0.548,-0.004660649228039817
0.549,-0.02314088814775006
0.55,-0.0009646014440977679
0.551,-0.004660649228039817
0.552,0.010123541907728378
0.553,-0.008356697011981867
0.554,0.028603780827438623
0.555,-0.019444840363808013
0.556,-0.012052744795923914
0.557,-0.0009646014440977679
0.558,-0.008356697011981867
0.559,-0.019444840363808013
0.56,-0.015748792579865965
0.561,-0.019444840363808013
0.562,-0.012052744795923914
0.563,0.00642749412378633
0.564,-0.0009646014440977679
0.565,-0.0009646014440977679
0.566,-0.004660649228039817
0.567,0.017515637475612477
0.568,0.002731446339844281
0.569,-0.0009646014440977679
0.57,-0.0009646014440977679
0.571,0.00642749412378633
0.572,-0.02683693593169211
0.573,-0.008356697011981867
0.574,-0.015748792579865965
0.575,-0.012052744795923914
0.576,-0.008356697011981867
0.577,0.002731446339844281
0.578,-0.0009646014440977679
0.579,0.002731446339844281
0.58,-0.008356697011981867
0.581,0.00642749412378633
0.582,-0.004660649228039817
0.583,-0.019444840363808013
0.584,0.002731446339844281
0.585,0.002731446339844281
0.586,-0.0009646014440977679
0.587,0.021211685259554525
0.588,-0.008356697011981867
0.589,-0.0009646014440977679
0.59,-0.02314088814775006
0.591,0.002731446339844281
0.592,-0.008356697011981867
0.593,-0.015748792579865965
0.594,0.002731446339844281
0.595,0.021211685259554525
0.596,0.002731446339844281
0.597,-0.008356697011981867
0.598,-0.02314088814775006
0.599,-0.012052744795923914
0.6,-0.004660649228039817
0.601,-0.0009646014440977679
0.602,-0.0009646014440977679
0.603,-0.02314088814775006
0.604,-0.0009646014440977679
0.605,-0.008356697011981867
0.606,0.010123541907728378
0.607,-0.015748792579865965
0.608,-0.004660649228039817
0.609,-0.015748792579865965
0.61,-0.02683693593169211
0.611,-0.019444840363808013
0.612,-0.0009646014440977679
0.613,-0.0009646014440977679
0.614,-0.008356697011981867
0.615,0.002731446339844281
0.616,-0.015748792579865965
0.617,0.013819589691670428
0.618,0.00642749412378633
0.619,-0.008356697011981867
0.62,-0.019444840363808013
0.621,-0.008356697011981867
0.622,-0.0009646014440977679
0.623,-0.0009646014440977679
0.624,-0.019444840363808013
0.625,-0.008356697011981867
0.626,-0.03792507928351826
0.627,0.002731446339844281
0.628,-0.008356697011981867
0.629,-0.0009646014440977679
0.63,-0.019444840363808013
0.631,-0.0009646014440977679
0.632,-0.02683693593169211
0.633,-0.004660649228039817
0.634,-0.012052744795923914
0.635,-0.008356697011981867
0.636,0.00642749412378633
0.637,-0.0009646014440977679
0.638,-0.0009646014440977679
0.639,-0.0009646014440977679
0.64,-0.004660649228039817
0.641,-0.0009646014440977679
0.642,-0.008356697011981867
0.643,-0.008356697011981867
0.644,0.010123541907728378
0.645,-0.02683693593169211
0.646,-0.004660649228039817
0.647,0.002731446339844281
0.648,0.002731446339844281
0.649,-0.012052744795923914
0.65,-0.015748792579865965
0.651,-0.008356697011981867
0.652,-0.019444840363808013
0.653,-0.012052744795923914
0.654,-0.004660649228039817
0.655,-0.0009646014440977679
0.656,-0.019444840363808013
0.657,-0.03053298371563416
0.658,-0.02683693593169211
0.659,-0.008356697011981867
0.66,-0.004660649228039817
0.661,-0.02683693593169211
0.662,-0.008356697011981867
0.663,-0.03422903149957621
0.664,-0.019444840363808013
0.665,0.002731446339844281
0.666,-0.008356697011981867
0.667,-0.015748792579865965
0.668,-0.02683693593169211
0.669,0.002731446339844281
0.67,-0.015748792579865965
0.671,-0.004660649228039817
0.672,-0.0009646014440977679
0.673,-0.02314088814775006
0.674,-0.008356697011981867
0.675,0.002731446339844281
0.676,-0.004660649228039817
0.677,-0.008356697011981867
0.678,-0.008356697011981867
0.679,-0.012052744795923914
0.68,-0.012052744795923914
0.681,0.010123541907728378
0.682,-0.015748792579865965
0.683,-0.019444840363808013
0.684,-0.008356697011981867
0.685,-0.012052744795923914
0.686,0.013819589691670428
0.687,-0.015748792579865965
0.688,-0.015748792579865965
0.689,-0.004660649228039817
0.69,-0.004660649228039817
0.691,-0.02683693593169211
0.692,0.010123541907728378
0.693,-0.012052744795923914
0.694,0.010123541907728378
0.695,-0.02683693593169211
0.696,-0.012052744795923914
0.697,0.002731446339844281
0.698,-0.015748792579865965
0.699,0.002731446339844281
0.7,-0.008356697011981867
0.701,-0.015748792579865965
0.702,-0.0009646014440977679
0.703,-0.008356697011981867
0.704,-0.008356697011981867
0.705,-0.008356697011981867
0.706,-0.0009646014440977679
0.707,-0.004660649228039817
0.708,-0.02683693593169211
0.709,0.010123541907728378
0.71,-0.004660649228039817
0.711,-0.012052744795923914
0.712,0.013819589691670428
0.713,0.002731446339844281
0.714,-0.0009646014440977679
0.715,-0.0009646014440977679
0.716,-0.02683693593169211
0.717,-0.0009646014440977679
0.718,0.00642749412378633
0.719,-0.0009646014440977679
0.72,-0.015748792579865965
0.721,-0.012052744795923914
0.722,-0.015748792579865965
0.723,-0.012052744795923914
0.724,0.013819589691670428
0.725,-0.03053298371563416
0.726,-0.0009646014440977679
0.727,-0.008356697011981867
0.728,-0.012052744795923914
0.729,-0.019444840363808013
0.73,0.002731446339844281
0.731,0.013819589691670428
0.732,-0.02683693593169211
0.733,0.002731446339844281
0.734,-0.015748792579865965
0.735,-0.012052744795923914
0.736,0.013819589691670428
0.737,-0.015748792579865965
0.738,-0.015748792579865965
0.739,-0.012052744795923914
0.74,-0.008356697011981867
0.741,-0.02683693593169211
0.742,0.002731446339844281
0.743,-0.019444840363808013
0.744,0.017515637475612477
0.745,0.00642749412378633
0.746,-0.008356697011981867
0.747,-0.012052744795923914
0.748,-0.0009646014440977679
0.749,-0.004660649228039817
0.75,-0.012052744795923914
0.751,-0.012052744795923914
0.752,-0.008356697011981867
0.753,-0.012052744795923914
0.754,0.002731446339844281
0.755,-0.008356697011981867
0.756,-0.02683693593169211
0.757,0.00642749412378633
0.758,-0.008356697011981867
0.759,0.00642749412378633
0.76,-0.008356697011981867
0.761,0.017515637475612477
0.762,0.002731446339844281
0.763,-0.012052744795923914
0.764,-0.012052744795923914
0.765,-0.012052744795923914
0.766,-0.03422903149957621
0.767,0.017515637475612477
0.768,-0.004660649228039817
0.769,-0.0009646014440977679
0.77,0.013819589691670428
0.771,-0.008356697011981867
0.772,-0.015748792579865965
0.773,-0.019444840363808013
0.774,-0.015748792579865965
0.775,-0.004660649228039817
0.776,0.002731446339844281
0.777,-0.008356697011981867
0.778,-0.0009646014440977679
0.779,-0.015748792579865965
0.78,-0.004660649228039817
0.781,-0.02314088814775006
0.782,0.00642749412378633
0.783,-0.008356697011981867
0.784,0.002731446339844281
0.785,-0.0009646014440977679
0.786,-0.0009646014440977679
0.787,-0.004660649228039817
0.788,0.013819589691670428
0.789,-0.008356697011981867
0.79,0.021211685259554525
0.791,-0.015748792579865965
0.792,-0.012052744795923914
0.793,-0.0009646014440977679
0.794,0.002731446339844281
0.795,-0.015748792579865965
0.796,-0.0009646014440977679
0.797,-0.008356697011981867
0.798,-0.0009646014440977679
0.799,-0.02314088814775006
0.8,-0.019444840363808013
0.801,-0.012052744795923914
0.802,0.002731446339844281
0.803,-0.019444840363808013
0.804,0.00642749412378633
0.805,-0.02683693593169211
0.806,-0.0009646014440977679
0.807,-0.0009646014440977679
0.808,-0.019444840363808013
0.809,0.010123541907728378
0.81,-0.03422903149957621
0.811,-0.008356697011981867
0.812,0.017515637475612477
0.813,0.002731446339844281
0.814,-0.004660649228039817
0.815,-0.008356697011981867
0.816,-0.008356697011981867
0.817,-0.012052744795923914
0.818,-0.004660649228039817
0.819,-0.0009646014440977679
0.82,-0.0009646014440977679
0.821,-0.008356697011981867
0.822,-0.02314088814775006
0.823,-0.012052744795923914
0.824,0.013819589691670428
0.825,0.010123541907728378
0.826,-0.008356697011981867
0.827,-0.0009646014440977679
0.828,-0.02314088814775006
0.829,0.002731446339844281
0.83,-0.0009646014440977679
0.831,-0.0009646014440977679
0.832,-0.02314088814775006
0.833,-0.019444840363808013
0.834,-0.012052744795923914
0.835,-0.0009646014440977679
0.836,-0.012052744795923914
0.837,0.00642749412378633
0.838,-0.019444840363808013
0.839,-0.019444840363808013
0.84,0.002731446339844281
0.841,-0.012052744795923914
0.842,-0.004660649228039817
0.843,0.013819589691670428
0.844,-0.015748792579865965
0.845,0.017515637475612477
0.846,0.010123541907728378
0.847,-0.0009646014440977679
0.848,-0.02314088814775006
0.849,0.002731446339844281
0.85,-0.015748792579865965
0.851,-0.008356697011981867
0.852,-0.008356697011981867
0.853,-0.012052744795923914
0.854,-0.019444840363808013
0.855,0.00642749412378633
0.856,0.00642749412378633
0.857,-0.004660649228039817
0.858,-0.0009646014440977679
0.859,-0.004660649228039817
0.86,-0.019444840363808013
0.861,-0.004660649228039817
0.862,-0.012052744795923914
0.863,-0.008356697011981867
0.864,0.00642749412378633
0.865,0.002731446339844281
0.866,0.002731446339844281
0.867,-0.015748792579865965
0.868,-0.0009646014440977679
0.869,-0.004660649228039817
0.87,-0.012052744795923914
0.871,-0.019444840363808013
0.872,-0.019444840363808013
0.873,-0.0009646014440977679
0.874,0.002731446339844281
0.875,0.002731446339844281
0.876,0.002731446339844281
0.877,0.002731446339844281
0.878,0.002731446339844281
0.879,-0.008356697011981867
0.88,-0.015748792579865965
0.881,-0.008356697011981867
0.882,-0.008356697011981867
0.883,-0.0009646014440977679
0.884,-0.0009646014440977679
0.885,-0.019444840363808013
0.886,-0.015748792579865965
0.887,-0.008356697011981867
0.888,-0.02683693593169211
0.889,-0.012052744795923914
0.89,-0.004660649228039817
0.891,-0.02314088814775006
0.892,-0.012052744795923914
0.893,-0.0009646014440977679
0.894,-0.019444840363808013
0.895,-0.004660649228039817
0.896,-0.03422903149957621
0.897,-0.012052744795923914
0.898,0.002731446339844281
0.899,-0.0009646014440977679
0.9,0.010123541907728378
0.901,-0.004660649228039817
0.902,0.010123541907728378
0.903,0.002731446339844281
0.904,-0.019444840363808013
0.905,-0.019444840363808013
0.906,-0.004660649228039817
0.907,-0.03053298371563416
0.908,-0.004660649228039817
0.909,-0.008356697011981867
0.91,-0.012052744795923914
0.911,-0.015748792579865965
0.912,-0.008356697011981867
0.913,-0.008356697011981867
0.914,0.002731446339844281
0.915,-0.012052744795923914
0.916,-0.0009646014440977679
0.917,-0.0009646014440977679
0.918,-0.015748792579865965
0.919,0.002731446339844281
0.92,-0.0009646014440977679
0.921,-0.019444840363808013
0.922,-0.0009646014440977679
0.923,-0.008356697011981867
0.924,-0.03053298371563416
0.925,-0.004660649228039817
0.926,0.00642749412378633
0.927,-0.004660649228039817
0.928,0.010123541907728378
0.929,-0.008356697011981867
0.93,-0.02683693593169211
0.931,-0.019444840363808013
0.932,0.00642749412378633
0.933,-0.019444840363808013
0.934,-0.019444840363808013
0.935,-0.012052744795923914
0.936,-0.008356697011981867
0.937,-0.019444840363808013
0.938,0.002731446339844281
0.939,-0.008356697011981867
0.94,-0.004660649228039817
0.941,-0.012052744795923914
0.942,-0.02314088814775006
0.943,-0.004660649228039817
0.944,-0.019444840363808013
0.945,-0.0009646014440977679
0.946,-0.004660649228039817
0.947,-0.02683693593169211
0.948,-0.02314088814775006
0.949,-0.0009646014440977679
0.95,-0.019444840363808013
0.951,-0.008356697011981867
0.952,-0.0009646014440977679
0.953,-0.004660649228039817
0.954,-0.0009646014440977679
0.955,-0.015748792579865965
0.956,-0.004660649228039817
0.957,-0.004660649228039817
0.958,-0.012052744795923914
0.959,-0.008356697011981867
0.96,0.013819589691670428
0.961,-0.0009646014440977679
0.962,-0.004660649228039817
0.963,0.010123541907728378
0.964,0.013819589691670428
0.965,-0.015748792579865965
0.966,0.010123541907728378
0.967,0.00642749412378633
0.968,-0.004660649228039817
0.969,0.00642749412378633
0.97,-0.019444840363808013
0.971,-0.012052744795923914
0.972,-0.02314088814775006
0.973,-0.004660649228039817
0.974,-0.008356697011981867
0.975,-0.004660649228039817
0.976,-0.012052744795923914
0.977,0.00642749412378633
0.978,0.021211685259554525
0.979,0.19862197888877287
0.98,1.2482995495283147
0.981,2.7673751887284967
0.982,4.182961489978301
0.983,5.295471872944859
0.984,5.757477845937615
0.985,5.698341081394542
0.986,5.650292460203295
0.987,5.665076651339064
0.988,5.849879040536166
0.989,6.0162011908135575
0.99,6.123386576547877
0.991,6.071641907572689
0.992,6.005113047461732
0.993,5.979240712974137
0.994,6.005113047461732
0.995,6.086426098708457
0.996,6.115994480979993
0.997,6.090122146492399
0.998,6.071641907572689
0.999,6.064249812004804
1.0,6.064249812004804
1.001,6.097514242060283
1.002,6.0938181942763405
1.003,6.086426098708457
1.004,6.115994480979993
1.005,6.023593286381442
1.006,5.251119299537554
1.007,3.750523899257082
1.008,2.3127613113036247
1.009,1.0265366824917919
