623.335658,-4.491498999999976,"ChickenG9",1,"Sparsh Dadhich, Maya Ellgass"
624.101203,-4.517893000000015,"ChickenG9",1,"Sparsh Dadhich, Maya Ellgass"
624.623974,-4.465453000000025,"ChickenG9",1,"Sparsh Dadhich, Maya Ellgass"
624.754186,-4.558200999999997,"ChickenG9",1,"Sparsh Dadhich, Maya Ellgass"
625.440692,-4.592456000000027,"ChickenG9",1,"Sparsh Dadhich, Maya Ellgass"
615.274901,-4.760021999999992,"ChickenG10",1,"Sparsh Dadhich, Maya Ellgass"
616.452865,-4.757478999999989,"ChickenG10",1,"Sparsh Dadhich, Maya Ellgass"
617.213923,-4.758310999999992,"ChickenG10",1,"Sparsh Dadhich, Maya Ellgass"
617.377581,-4.773218999999983,"ChickenG10",1,"Sparsh Dadhich, Maya Ellgass"
618.057344,-4.75153899999998,"ChickenG10",1,"Sparsh Dadhich, Maya Ellgass"
610.45214,-4.031939000000023,"ChickenG11",1,"Sparsh Dadhich, Maya Ellgass"
610.874305,-4.072770999999989,"ChickenG11",1,"Sparsh Dadhich, Maya Ellgass"
611.30697,-4.088297000000011,"ChickenG11",1,"Sparsh Dadhich, Maya Ellgass"
611.536945,-4.120648000000017,"ChickenG11",1,"Sparsh Dadhich, Maya Ellgass"
611.651924,-4.136833000000024,"ChickenG11",1,"Sparsh Dadhich, Maya Ellgass"
611.522253,-4.201202000000023,"ChickenG11",1,"Sparsh Dadhich, Maya Ellgass"
616.931879,-3.7987810000000195,"ChickenG12",1,"Sparsh Dadhich, Maya Ellgass"
616.315499,-3.976140999999984,"ChickenG12",1,"Sparsh Dadhich, Maya Ellgass"
616.124027,-4.0531819999999925,"ChickenG12",1,"Sparsh Dadhich, Maya Ellgass"
616.429963,-4.118701999999985,"ChickenG12",1,"Sparsh Dadhich, Maya Ellgass"
616.338864,-4.222580999999991,"ChickenG12",1,"Sparsh Dadhich, Maya Ellgass"
616.384764,-4.291638999999975,"ChickenG12",1,"Sparsh Dadhich, Maya Ellgass"
616.49498,-4.363613999999984,"ChickenG12",1,"Sparsh Dadhich, Maya Ellgass"
616.949139,-4.368939000000012,"ChickenG12",1,"Sparsh Dadhich, Maya Ellgass"
607.920657,-3.7184540000000084,"ChickenG13",1,"Sparsh Dadhich, Maya Ellgass"
607.895267,-3.7392770000000155,"ChickenG13",1,"Sparsh Dadhich, Maya Ellgass"
607.622952,-3.8333390000000236,"ChickenG13",1,"Sparsh Dadhich, Maya Ellgass"
607.323099,-3.948110999999983,"ChickenG13",1,"Sparsh Dadhich, Maya Ellgass"
606.03563,-3.817965000000015,"ChickenG13",1,"Sparsh Dadhich, Maya Ellgass"
611.580844,-4.034063000000003,"ChickenG14",1,"Sparsh Dadhich, Maya Ellgass"
612.207982,-4.058140999999978,"ChickenG14",1,"Sparsh Dadhich, Maya Ellgass"
612.900895,-4.085129999999992,"ChickenG14",1,"Sparsh Dadhich, Maya Ellgass"
613.322738,-4.111212000000023,"ChickenG14",1,"Sparsh Dadhich, Maya Ellgass"
613.847594,-4.093726000000004,"ChickenG14",1,"Sparsh Dadhich, Maya Ellgass"
608.809157,-3.8527409999999804,"ChickenG15",1,"Sparsh Dadhich, Maya Ellgass"
609.180527,-3.825113999999985,"ChickenG15",1,"Sparsh Dadhich, Maya Ellgass"
609.63743,-3.819545000000005,"ChickenG15",1,"Sparsh Dadhich, Maya Ellgass"
610.163263,-3.8316580000000044,"ChickenG15",1,"Sparsh Dadhich, Maya Ellgass"
610.76728,-3.836159000000009,"ChickenG15",1,"Sparsh Dadhich, Maya Ellgass"
614.317572,-3.9774469999999837,"ChickenG16",1,"Sparsh Dadhich, Maya Ellgass"
614.487836,-3.9516049999999723,"ChickenG16",1,"Sparsh Dadhich, Maya Ellgass"
613.574862,-4.092767999999978,"ChickenG16",1,"Sparsh Dadhich, Maya Ellgass"
612.744255,-4.030153999999982,"ChickenG16",1,"Sparsh Dadhich, Maya Ellgass"
612.611497,-4.009515000000022,"ChickenG16",1,"Sparsh Dadhich, Maya Ellgass"
612.957837,-3.987856000000022,"ChickenG16",1,"Sparsh Dadhich, Maya Ellgass"
607.402846,-3.7760979999999904,"ChickenG17",1,"Sparsh Dadhich, Maya Ellgass"
607.886408,-3.81935900000002,"ChickenG17",1,"Sparsh Dadhich, Maya Ellgass"
608.149265,-3.860246000000018,"ChickenG17",1,"Sparsh Dadhich, Maya Ellgass"
608.689381,-3.8767780000000016,"ChickenG17",1,"Sparsh Dadhich, Maya Ellgass"
609.294344,-3.8961630000000014,"ChickenG17",1,"Sparsh Dadhich, Maya Ellgass"
609.725279,-3.9115249999999833,"ChickenG17",1,"Sparsh Dadhich, Maya Ellgass"
609.570993,-3.9267429999999877,"ChickenG17",1,"Sparsh Dadhich, Maya Ellgass"
616.044836,-3.8084559999999783,"ChickenG18",1,"Sparsh Dadhich, Maya Ellgass"
616.874709,-3.8260010000000193,"ChickenG18",1,"Sparsh Dadhich, Maya Ellgass"
617.527034,-3.8394989999999893,"ChickenG18",1,"Sparsh Dadhich, Maya Ellgass"
618.352507,-3.8269859999999767,"ChickenG18",1,"Sparsh Dadhich, Maya Ellgass"
607.441054,-3.7448909999999955,"ChickenG19",1,"Sparsh Dadhich, Maya Ellgass"
607.245953,-3.7764930000000163,"ChickenG19",1,"Sparsh Dadhich, Maya Ellgass"
607.593151,-3.839337999999998,"ChickenG19",1,"Sparsh Dadhich, Maya Ellgass"
607.537498,-3.8661430000000223,"ChickenG19",1,"Sparsh Dadhich, Maya Ellgass"
607.608877,-3.8985739999999964,"ChickenG19",1,"Sparsh Dadhich, Maya Ellgass"
608.710134,-4.090489999999988,"ChickenG20",1,"Sparsh Dadhich, Maya Ellgass"
609.327846,-4.099659999999972,"ChickenG20",1,"Sparsh Dadhich, Maya Ellgass"
609.812174,-4.073422999999991,"ChickenG20",1,"Sparsh Dadhich, Maya Ellgass"
610.583878,-4.052509999999984,"ChickenG20",1,"Sparsh Dadhich, Maya Ellgass"
610.914682,-4.041404,"ChickenG20",1,"Sparsh Dadhich, Maya Ellgass"
614.046412,-3.92112800000001,"ChickenG21",1,"Sparsh Dadhich, Maya Ellgass"
614.874344,-3.953753000000006,"ChickenG21",1,"Sparsh Dadhich, Maya Ellgass"
615.226854,-3.9469780000000014,"ChickenG21",1,"Sparsh Dadhich, Maya Ellgass"
615.357215,-3.952694000000008,"ChickenG21",1,"Sparsh Dadhich, Maya Ellgass"
616.025243,-3.915171999999984,"ChickenG21",1,"Sparsh Dadhich, Maya Ellgass"
606.941197,-3.5478049999999826,"ChickenG22",1,"Sparsh Dadhich, Maya Ellgass"
607.48765,-3.5388149999999996,"ChickenG22",1,"Sparsh Dadhich, Maya Ellgass"
608.231565,-3.552974000000006,"ChickenG22",1,"Sparsh Dadhich, Maya Ellgass"
608.571138,-3.5312149999999747,"ChickenG22",1,"Sparsh Dadhich, Maya Ellgass"
608.839525,-3.5319180000000188,"ChickenG22",1,"Sparsh Dadhich, Maya Ellgass"
605.618524,-2.98576700000001,"ChickenG23",1,"Sparsh Dadhich, Maya Ellgass"
605.863946,-3.0868280000000254,"ChickenG23",1,"Sparsh Dadhich, Maya Ellgass"
606.107576,-3.1480450000000246,"ChickenG23",1,"Sparsh Dadhich, Maya Ellgass"
606.588168,-3.215890999999999,"ChickenG23",1,"Sparsh Dadhich, Maya Ellgass"
607.150456,-3.2509860000000117,"ChickenG23",1,"Sparsh Dadhich, Maya Ellgass"
607.428784,-3.2811639999999898,"ChickenG23",1,"Sparsh Dadhich, Maya Ellgass"
607.764824,-3.474264000000005,"ChickenG24",1,"Sparsh Dadhich, Maya Ellgass"
608.384119,-3.537694999999985,"ChickenG24",1,"Sparsh Dadhich, Maya Ellgass"
608.460316,-3.679947000000027,"ChickenG24",1,"Sparsh Dadhich, Maya Ellgass"
608.87789,-3.815452999999991,"ChickenG24",1,"Sparsh Dadhich, Maya Ellgass"
609.187291,-3.9097810000000095,"ChickenG24",1,"Sparsh Dadhich, Maya Ellgass"
609.307202,-4.010549000000026,"ChickenG24",1,"Sparsh Dadhich, Maya Ellgass"
612.818315,-3.6055410000000165,"ChickenG25",1,"Sparsh Dadhich, Maya Ellgass"
613.321086,-3.6789440000000013,"ChickenG25",1,"Sparsh Dadhich, Maya Ellgass"
613.827833,-3.712036000000012,"ChickenG25",1,"Sparsh Dadhich, Maya Ellgass"
613.936314,-3.7536799999999744,"ChickenG25",1,"Sparsh Dadhich, Maya Ellgass"
614.299718,-3.8471490000000017,"ChickenG25",1,"Sparsh Dadhich, Maya Ellgass"
