614.221302,-0.43237299999998413,"Precision 2"
580.57871,-1.0123439999999846,"Precision 2"
542.530234,-1.1281169999999747,"Precision 2"
527.066518,-1.2266890000000217,"Precision 2"
516.254766,-1.304130999999984,"Precision 2"
512.133722,-1.3561450000000264,"Precision 2"
504.174757,-1.3904509999999846,"Precision 2"
501.194472,-1.4209700000000112,"Precision 2"
506.080652,-1.4449490000000083,"Precision 2"
507.560843,-1.482056,"Precision 2"
508.924809,-1.4954190000000267,"Precision 2"
511.243448,-1.5293040000000246,"Precision 2"
510.734512,-1.5355640000000221,"Precision 2"
511.604806,-1.555406000000005,"Precision 2"
512.50348,-1.5613460000000146,"Precision 2"
511.532245,-1.5459319999999934,"Precision 2"
512.240315,-1.5519969999999716,"Precision 2"
509.909386,-1.569090000000017,"Precision 2"
512.038019,-1.5697569999999814,"Precision 2"
511.835832,-1.5875030000000265,"Precision 2"
512.025889,-1.5873730000000137,"Precision 2"
511.293049,-1.5951989999999796,"Precision 2"
511.745027,-1.6044299999999794,"Precision 2"
512.328737,-1.6077210000000264,"Precision 2"
509.684701,-1.6218339999999785,"Precision 2"
2348171.316578,-5.303050999999982,"Precision 2"
2348171.316578,-5.303050999999982,"Precision 2"
441.069619,-0.06750399999998535,"Precision 3"
433.369767,-0.803293999999994,"Precision 3"
429.683651,-1.2033159999999725,"Precision 3"
436.64896,-1.3322089999999776,"Precision 3"
439.454177,-1.4334840000000213,"Precision 3"
442.637073,-1.4552100000000223,"Precision 3"
444.406901,-1.5169629999999756,"Precision 3"
446.142412,-1.518521000000021,"Precision 3"
448.797894,-1.5475420000000213,"Precision 3"
449.75632,-1.5351120000000265,"Precision 3"
450.871898,-1.5334700000000225,"Precision 3"
452.931186,-1.554992000000027,"Precision 3"
442.480961,-1.658898000000022,"Precision 3"
442.796366,0.07566600000001245,"Precision 3"
2182.119156,1.464020000000005,"Precision 3"
430.042716,0.48324000000002343,"Precision 3"
430.311221,0.37922900000000936,"Precision 3"
428.140933,0.2969410000000039,"Precision 3"
424.675495,0.25875800000000027,"Precision 3"
475.323547,0.6959380000000124,"Precision 4"
481.560966,0.747776999999985,"Precision 4"
473.711825,0.796402999999998,"Precision 4"
470.976188,0.8211450000000013,"Precision 4"
469.912833,0.8337880000000268,"Precision 4"
463.645706,0.8187599999999975,"Precision 4"
464.233216,0.8322430000000054,"Precision 4"
463.391588,0.8358610000000226,"Precision 4"
458.108342,0.8364280000000122,"Precision 4"
452.89181,0.8262659999999755,"Precision 4"
451.322463,0.8082679999999982,"Precision 4"
576.938055,1.1963309999999865,"Precision 4"
552.521222,0.929649999999981,"Precision 4"
564.194107,0.9538309999999797,"Precision 4"
561.894798,0.9323679999999968,"Precision 4"
541.473753,0.9414279999999735,"Precision 4"
532.467341,0.9194899999999961,"Precision 4"
534.536317,0.899156000000005,"Precision 4"
528.025731,0.8570149999999899,"Precision 4"
511.929809,0.8004320000000007,"Precision 4"
513.833032,0.7538609999999721,"Precision 4"
516.168466,0.7105690000000209,"Precision 4"
511.635578,0.6726289999999722,"Precision 4"
509.772069,0.6470340000000192,"Precision 4"
506.599743,0.6098739999999907,"Precision 4"
502.690876,0.5801190000000247,"Precision 4"
499.316007,0.5331360000000132,"Precision 4"
496.314881,0.41151800000000094,"Precision 4"
490.199544,0.1822440000000256,"Precision 4"
483.014919,-0.002560000000016771,"Precision 4"
